inventory_id,source_commit,application_id,application_name,application_version,source_path,source_line,subscriber_codeunit_id,subscriber_codeunit_name,subscriber_instance,subscriber_procedure,publisher_object_type,publisher_object,published_event_name,published_element_name,skip_on_missing_license,skip_on_missing_permission,procedure_signature,parameter_names,var_parameter_names,has_ishandled_parameter,has_handled_parameter,has_skip_parameter,conditional_compilation_context,prior_known,coarse_screen_status,selection_status
CZPOP-0409,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATEntryHandlerCZL.Codeunit.al,22,11741,VAT Entry Handler CZL,StaticAutomatic (default),UpdateEU3PartyIntermedRoleOnBeforeEU3PartyTradeValidate,ObjectType::Table,"Database::""VAT Entry""",OnBeforeValidateEvent,EU 3-Party Trade,false,false,"var Rec: Record ""VAT Entry""",Rec,Rec,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0410,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATEntryHandlerCZL.Codeunit.al,29,11741,VAT Entry Handler CZL,StaticAutomatic (default),UpdateFieldsOnAfterCopyFromGenJnlLine,ObjectType::Table,"Database::""VAT Entry""",OnAfterCopyFromGenJnlLine,,false,false,"var VATEntry: Record ""VAT Entry""; GenJournalLine: Record ""Gen. Journal Line""",VATEntry | GenJournalLine,VATEntry,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0411,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATEntryHandlerCZL.Codeunit.al,41,11741,VAT Entry Handler CZL,StaticAutomatic (default),EditEU3PartyIntermedRoleOnBeforeVATEntryModify,ObjectType::Codeunit,"Codeunit::""VAT Entry - Edit""",OnBeforeVATEntryModify,,false,false,"var VATEntry: Record ""VAT Entry""; FromVATEntry: Record ""VAT Entry""",VATEntry | FromVATEntry,VATEntry,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0412,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATLCYCorrPostYesNoCZL.Codeunit.al,36,31012,VAT LCY Corr.-Post(Yes/No) CZL,Manual,OnPreviewRun,ObjectType::Codeunit,"Codeunit::""Gen. Jnl.-Post Preview""",OnRunPreview,,false,false,var Result: Boolean; Subscriber: Variant; RecVar: Variant,Result | Subscriber | RecVar,Result,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0413,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATLCYCorrectionMgtCZL.Codeunit.al,147,11769,VAT LCY Correction Mgt. CZL,StaticAutomatic (default),OnRunOnAfterUpdatePurchaseOrderLinesFromCancelledInvoice,ObjectType::Codeunit,"Codeunit::""Correct Posted Purch. Invoice""",OnRunOnAfterUpdatePurchaseOrderLinesFromCancelledInvoice,,false,false,"var PurchInvHeader: Record ""Purch. Inv. Header""; var PurchaseHeader: Record ""Purchase Header""",PurchInvHeader | PurchaseHeader,PurchInvHeader | PurchaseHeader,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0414,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATLCYCorrectionMgtCZL.Codeunit.al,174,11769,VAT LCY Correction Mgt. CZL,StaticAutomatic (default),OnRunOnAfterUpdateSalesOrderLinesFromCancelledInvoice,ObjectType::Codeunit,"Codeunit::""Correct Posted Sales Invoice""",OnOnRunOnAfterUpdateSalesOrderLinesFromCancelledInvoice,,false,false,"var Rec: Record ""Sales Invoice Header""; var SalesHeader: Record ""Sales Header""",Rec | SalesHeader,Rec | SalesHeader,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0415,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATRegLogSuppressionCZL.Codeunit.al,15,31378,VAT Reg. Log Suppression CZL,Manual,SkipVATRegLogOnBeforeVATRegistrationValidationOnCustomer,ObjectType::Table,Database::Customer,OnBeforeVATRegistrationValidation,,false,false,var Customer: Record Customer; var IsHandled: Boolean,Customer | IsHandled,Customer | IsHandled,Yes,No,No,,Unknown,Not Screened,Unselected
CZPOP-0416,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATRegLogSuppressionCZL.Codeunit.al,30,31378,VAT Reg. Log Suppression CZL,Manual,SkipVATRegLogOnBeforeVATRegistrationValidationOnVendor,ObjectType::Table,Database::Vendor,OnBeforeVATRegistrationValidation,,false,false,var Vendor: Record Vendor; var IsHandled: Boolean,Vendor | IsHandled,Vendor | IsHandled,Yes,No,No,,Unknown,Not Screened,Unselected
CZPOP-0417,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATRegLogSuppressionCZL.Codeunit.al,45,31378,VAT Reg. Log Suppression CZL,Manual,SkipVATRegLogOnBeforeVATRegistrationValidationOnContact,ObjectType::Table,Database::Contact,OnBeforeVATRegistrationValidation,,false,false,var Contact: Record Contact; var IsHandled: Boolean,Contact | IsHandled,Contact | IsHandled,Yes,No,No,,Unknown,Not Screened,Unselected
CZPOP-0418,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATRepDateMgtHandlerCZL.Codeunit.al,29,31129,VAT Rep. Date Mgt. Handler CZL,StaticAutomatic (default),CheckRelatedVATEntriesOnBeforeUpdateLinkedEntries,ObjectType::Codeunit,"Codeunit::""VAT Reporting Date Mgt""",OnBeforeUpdateLinkedEntries,,false,false,"VATEntry: Record ""VAT Entry""; var IsHandled: Boolean",VATEntry | IsHandled,IsHandled,Yes,No,No,,Unknown,Not Screened,Unselected
CZPOP-0419,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATRepDateMgtHandlerCZL.Codeunit.al,61,31129,VAT Rep. Date Mgt. Handler CZL,StaticAutomatic (default),UpdateAdvanceLedgerEntriesOnAfterUpdateLinkedEntries,ObjectType::Codeunit,"Codeunit::""VAT Reporting Date Mgt""",OnAfterUpdateLinkedEntries,,false,false,"VATEntry: Record ""VAT Entry""",VATEntry,,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0420,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATReportHandlerCZL.Codeunit.al,14,31174,VAT Report Handler CZL,StaticAutomatic (default),ValidateVATReportVersionOnAfterInitRecord,ObjectType::Table,"Database::""VAT Report Header""",OnAfterInitRecord,,false,false,"var VATReportHeader: Record ""VAT Report Header""",VATReportHeader,VATReportHeader,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0421,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATReportHandlerCZL.Codeunit.al,20,31174,VAT Report Handler CZL,StaticAutomatic (default),SkipTestForVATReturnOnBeforeTestOriginalReportNo,ObjectType::Table,"Database::""VAT Report Header""",OnBeforeTestOriginalReportNo,,false,false,"VATReportHeader: Record ""VAT Report Header""; var IsHandled: Boolean",VATReportHeader | IsHandled,IsHandled,Yes,No,No,,Unknown,Not Screened,Unselected
CZPOP-0422,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATReportHandlerCZL.Codeunit.al,28,31174,VAT Report Handler CZL,StaticAutomatic (default),EnableOnInitializingNotificationWithDefaultState,ObjectType::Page,"Page::""My Notifications""",OnInitializingNotificationWithDefaultState,,false,false,,,,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0423,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATStatementHandlerCZL.Codeunit.al,56,31140,VAT Statement Handler CZL,Manual,GetRoundingDirectionOnAfterGetAmtRoundingDirection,ObjectType::Report,"Report::""VAT Statement""",OnAfterGetAmtRoundingDirection,,false,false,var Direction: Text[1],Direction,Direction,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0424,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATStatementHandlerCZL.Codeunit.al,62,31140,VAT Statement Handler CZL,Manual,CalcOnBeforeCalcLineTotalWithBase,ObjectType::Report,"Report::""VAT Statement""",OnBeforeCalcLineTotalWithBase,,false,false,"VATStmtLine2: Record ""VAT Statement Line""; var TotalAmount: Decimal; var TotalBase: Decimal; var IsHandled: Boolean",VATStmtLine2 | TotalAmount | TotalBase | IsHandled,TotalAmount | TotalBase | IsHandled,Yes,No,No,,Unknown,Not Screened,Unselected
CZPOP-0425,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATStatementHandlerCZL.Codeunit.al,71,31140,VAT Statement Handler CZL,Manual,CalcFormulaOnCalcLineTotalWithBaseOnCaseElse,ObjectType::Report,"Report::""VAT Statement""",OnCalcLineTotalWithBaseOnCaseElse,,false,false,"var VATStmtLine2: Record ""VAT Statement Line""; var Amount: Decimal; var TotalAmount: Decimal; var TotalBase: Decimal; PrintInIntegers: Boolean",VATStmtLine2 | Amount | TotalAmount | TotalBase | PrintInIntegers,VATStmtLine2 | Amount | TotalAmount | TotalBase,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0426,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATStatementHandlerCZL.Codeunit.al,83,31140,VAT Statement Handler CZL,Manual,CalcLineTotalOnCalcLineTotalOnBeforeCalcTotalAmountAccountTotaling,ObjectType::Report,"Report::""VAT Statement""",OnCalcLineTotalOnBeforeCalcTotalAmountAccountTotaling,,false,false,"VATStmtLine: Record ""VAT Statement Line""; var Amount: Decimal; UseAmtsInAddCurr: Boolean",VATStmtLine | Amount | UseAmtsInAddCurr,Amount,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0427,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATStatementHandlerCZL.Codeunit.al,107,31140,VAT Statement Handler CZL,Manual,SetDateFilterOnCalcLineTotalWithBaseOnAfterGLAccSetFilters,ObjectType::Report,"Report::""VAT Statement""",OnCalcLineTotalWithBaseOnAfterGLAccSetFilters,,false,false,"var GLAccount: Record ""G/L Account""; VATStatementLine2: Record ""VAT Statement Line""",GLAccount | VATStatementLine2,GLAccount,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0428,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATStatementHandlerCZL.Codeunit.al,114,31140,VAT Statement Handler CZL,Manual,OnCalcLineTotalOnVATEntryTotalingOnAfterVATEntrySetFilters,ObjectType::Report,"Report::""VAT Statement""",OnCalcLineTotalOnVATEntryTotalingOnAfterVATEntrySetFilters,,false,false,"VATStmtLine: Record ""VAT Statement Line""; var VATEntry: Record ""VAT Entry""; Selection: Enum ""VAT Statement Report Selection""",VATStmtLine | VATEntry | Selection,VATEntry,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0429,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATStatementHandlerCZL.Codeunit.al,127,31140,VAT Statement Handler CZL,Manual,HandleOnIsActivated,ObjectType::Codeunit,"Codeunit::""VAT Statement Handler CZL""",OnIsActivated,,false,false,var IsActive: Boolean,IsActive,IsActive,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0430,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATStatementHandlerCZL.Codeunit.al,133,31140,VAT Statement Handler CZL,Manual,HandleOnSetParameters,ObjectType::Codeunit,"Codeunit::""VAT Statement Handler CZL""",OnSetParameters,,false,false,"VATStmtCalcParameters: Record ""VAT Stmt. Calc. Parameters CZL""",VATStmtCalcParameters,,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0431,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VATStatementLineHandlerCZL.Codeunit.al,10,31322,VAT Statement Line Handler CZL,StaticAutomatic (default),JournalTemplateUserRestrictionsOnBeforeOpenStmt,ObjectType::Codeunit,Codeunit::VATStmtManagement,OnBeforeOpenStmt,,false,false,"var VATStatementLine: Record ""VAT Statement Line""",VATStatementLine,VATStatementLine,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0432,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VEntryApplyPstdEntHandlerCZL.Codeunit.al,14,31137,VEntryApplyPstdEnt Handler CZL,StaticAutomatic (default),UpdateVATDateOnBeforePostApplyVendLedgEntry,ObjectType::Codeunit,"Codeunit::""VendEntry-Apply Posted Entries""",OnBeforePostApplyVendLedgEntry,,false,false,"var GenJournalLine: Record ""Gen. Journal Line""",GenJournalLine,GenJournalLine,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0433,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VEntryApplyPstdEntHandlerCZL.Codeunit.al,20,31137,VEntryApplyPstdEnt Handler CZL,StaticAutomatic (default),UpdateVATDateOnBeforePostUnapplyVendLedgEntry,ObjectType::Codeunit,"Codeunit::""VendEntry-Apply Posted Entries""",OnBeforePostUnapplyVendLedgEntry,,false,false,"var GenJournalLine: Record ""Gen. Journal Line""; VendorLedgerEntry: Record ""Vendor Ledger Entry""; DetailedVendorLedgEntry: Record ""Detailed Vendor Ledg. Entry""; var GenJnlPostLine: Codeunit ""Gen. Jnl.-Post Line""",GenJournalLine | VendorLedgerEntry | DetailedVendorLedgEntry | GenJnlPostLine,GenJournalLine | GenJnlPostLine,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0434,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VendEntryEditHandlerCZL.Codeunit.al,7,31135,Vend. Entry-Edit Handler CZL,StaticAutomatic (default),UpdateEntryOnBeforeVendLedgEntryModify,ObjectType::Codeunit,"Codeunit::""Vend. Entry-Edit""",OnBeforeVendLedgEntryModify,,false,false,"var VendLedgEntry: Record ""Vendor Ledger Entry""; FromVendLedgEntry: Record ""Vendor Ledger Entry""",VendLedgEntry | FromVendLedgEntry,VendLedgEntry,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0435,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VendLedgerEntryHandlerCZL.Codeunit.al,9,31134,Vend. Ledger Entry Handler CZL,StaticAutomatic (default),UpdateEntryOnAfterCopyVendorLedgerEntryFromGenJnlLine,ObjectType::Table,"Database::""Vendor Ledger Entry""",OnAfterCopyVendLedgerEntryFromGenJnlLine,,false,false,"var VendorLedgerEntry: Record ""Vendor Ledger Entry""; GenJournalLine: Record ""Gen. Journal Line""",VendorLedgerEntry | GenJournalLine,VendorLedgerEntry,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0436,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VendorBankAccHandlerCZL.Codeunit.al,14,31043,Vendor Bank Acc. Handler CZL,StaticAutomatic (default),CheckCzBankAccountNoOnBeforeBankAccountNoValidate,ObjectType::Table,"Database::""Vendor Bank Account""",OnBeforeValidateEvent,Bank Account No.,false,false,"var Rec: Record ""Vendor Bank Account""",Rec,Rec,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0437,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VendorBankAccHandlerCZL.Codeunit.al,20,31043,Vendor Bank Acc. Handler CZL,StaticAutomatic (default),CheckCzBankAccountNoOnBeforeCountryRegionCodeValidate,ObjectType::Table,"Database::""Vendor Bank Account""",OnBeforeValidateEvent,Country/Region Code,false,false,"var Rec: Record ""Vendor Bank Account""",Rec,Rec,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0438,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VendorHandlerCZL.Codeunit.al,9,11753,Vendor Handler CZL,StaticAutomatic (default),InitValueOnAfterInsertEvent,ObjectType::Table,Database::Vendor,OnAfterInsertEvent,,false,false,var Rec: Record Vendor,Rec,Rec,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0439,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VendorHandlerCZL.Codeunit.al,21,11753,Vendor Handler CZL,StaticAutomatic (default),CheckChangeVendorPostingGroupOnAfterVendorPostingGroupValidate,ObjectType::Table,Database::Vendor,OnAfterValidateEvent,Vendor Posting Group,false,false,var Rec: Record Vendor,Rec,Rec,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0440,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VendorHandlerCZL.Codeunit.al,27,11753,Vendor Handler CZL,StaticAutomatic (default),CheckChangeOnBeforeIsContactUpdateNeeded,ObjectType::Table,Database::Vendor,OnBeforeIsContactUpdateNeeded,,false,false,Vendor: Record Vendor; xVendor: Record Vendor; var UpdateNeeded: Boolean,Vendor | xVendor | UpdateNeeded,UpdateNeeded,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0441,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VendorTemplHandlerCZL.Codeunit.al,11,31386,Vendor Templ. Handler CZL,StaticAutomatic (default),CheckValidateRegistrationNoOnBeforeModifyValidateEUVATRegNo,ObjectType::Table,"Database::""Vendor Templ.""",OnBeforeValidateEvent,Validate EU Vat Reg. No.,false,false,"var Rec: Record ""Vendor Templ.""",Rec,Rec,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0442,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VendorTemplHandlerCZL.Codeunit.al,18,31386,Vendor Templ. Handler CZL,StaticAutomatic (default),OnApplyTemplateOnBeforeCustomerModify,ObjectType::Codeunit,"Codeunit::""Vendor Templ. Mgt.""",OnApplyTemplateOnBeforeVendorModify,,false,false,"var Vendor: Record Vendor; VendorTempl: Record ""Vendor Templ.""",Vendor | VendorTempl,Vendor,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0443,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/VendorTemplHandlerCZL.Codeunit.al,24,31386,Vendor Templ. Handler CZL,StaticAutomatic (default),VerifyRegNoOnAfterCreateVendorFromTemplate,ObjectType::Codeunit,"Codeunit::""Vendor Templ. Mgt.""",OnAfterCreateVendorFromTemplate,,false,false,var Vendor: Record Vendor,Vendor,Vendor,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0444,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/WhseJournalLineHandlerCZL.Codeunit.al,11,31319,Whse. Journal Line Handler CZL,StaticAutomatic (default),JournalTemplateUserRestrictionsOnBeforeOpenJnl,ObjectType::Table,"Database::""Warehouse Journal Line""",OnBeforeOpenJnl,,false,false,"var WarehouseJournalLine: Record ""Warehouse Journal Line""",WarehouseJournalLine,WarehouseJournalLine,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0445,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/WhseWorkshtLineHandlerCZL.Codeunit.al,11,31320,Whse. Worksht.Line Handler CZL,StaticAutomatic (default),JournalTemplateUserRestrictionsOnBeforeCheckTemplateName,ObjectType::Table,"Database::""Whse. Worksheet Line""",OnBeforeCheckTemplateName,,false,false,var WkshTemplateName: Code[10],WkshTemplateName,WkshTemplateName,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0446,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/WorkflowResponseHandlingCZL.Codeunit.al,16,31396,Workflow Response Handling CZL,StaticAutomatic (default),AddWorkflowResponsesToLibrary,ObjectType::Codeunit,"Codeunit::""Workflow Response Handling""",OnAddWorkflowResponsesToLibrary,,false,false,,,,No,No,No,,Unknown,Not Screened,Unselected
